timestamp,ssid,bssid,frequency,rss,wifiNo,legit
2313739484321,sungju5G,88:36:6c:ad:18:74,5765,-52,0,false
2313739182402,DIRECT-72-HP M479dw Color LJ,3a:ca:84:36:96:72,2422,-82,0,false
2313739354058,SGVR,70:5d:cc:e3:01:36,2432,-79,0,false
2313739066316,Welcome_KAIST,d8:c7:c8:df:02:91,5180,-73,0,false
2313739066125,eduroam,d8:c7:c8:df:02:90,5180,-73,0,false
2313739876140,LOD2,8a:4e:c1:3a:a1:10,2462,-48,0,false
2313739581577,maengsr의 Wi-Fi 네트워크,64:a5:c3:63:df:67,5785,-75,0,false
2313739904282,maengsr의 Wi-Fi 네트워크,64:a5:c3:63:df:66,2462,-66,0,false
2313739575201,LOD2,8a:4f:c1:3a:a1:10,5785,-66,0,false
2313739067958,Lee2435_5G-2,70:5d:cc:dc:82:07,5180,-66,0,false
2313739473665,DIRECT-4C-HP ,16:cb:19:13:57:4c,2437,-82,0,false
2313739093139,sungju,8a:36:6c:cd:18:74,2417,-46,0,false
2313739408866,Lee2435_5G-1,70:5d:cc:dc:82:09,5745,-59,0,false
2313739749593,SWTV2438,d4:5d:64:a0:6c:c0,2452,-71,0,false
2313739496510,DIRECT-TvDESKTOP-D7VMR5Nms9y,16:18:c3:9e:8f:c2,2437,-80,0,false
2313739911747,Lee2435,70:5d:cc:dc:82:05,2462,-60,0,false
2313740195334,SWTV2438-5G,d4:5d:64:a0:6c:c4,5500,-78,0,false
2313739507995,DIRECT-51-HP M254 LaserJet,da:9c:67:d2:04:51,2437,-67,0,false
2313739900002,one8sky,88:1f:a1:3a:c1:4e,2462,-45,0,false
2313739577893,LOD2,88:1f:a1:3a:c1:4f,5785,-66,0,false
2313739660040,lemontree,60:38:e0:c4:e8:9a,5805,-54,0,false
2313739660854,kaist_nlp,60:38:e0:c4:e8:9b,5805,-54,0,false
2313739923374,kaist_nlp,60:38:e0:c4:e8:9c,2462,-55,0,false
2313739086427,,fa:8f:ca:5b:61:3d,2412,-87,0,false
2313739437173,zhimi-airpurifier-v3_miio6855,64:09:80:27:68:55,2437,-72,0,false
2313739915495,lemontree,60:38:e0:c4:e8:99,2462,-55,0,false
2313739068002,[cuberef]_E30AJT5503076V,40:ca:63:77:80:5b,2412,-68,0,false
2313739653344,iptime2434,90:9f:33:d7:ac:f8,2447,-63,0,false
2313739488150,HP-Print-ac-LaserJet 500,2c:6f:c9:1e:1f:ac,2437,-52,0,false
2313739839368,SWTV_2436,00:26:66:87:04:b4,2457,-65,0,false
2313739365839,AL3436_5G,58:86:94:59:1c:82,5745,-78,0,false
2313739522548,Welcome_KAIST,24:de:c6:e3:40:90,5785,-77,0,false
2313739231343,AL3436,58:86:94:59:1c:80,2422,-63,0,false
2313739130792,DMBig,72:5d:cc:c2:c9:9c,2417,-75,0,false
2313739408256,ISNL2,2c:56:dc:84:e6:ac,5745,-85,0,false
2313739592217,mlvrlab,90:9f:33:a9:09:42,2442,-62,0,false
2313739367011,iptime5G,64:e5:99:32:fc:38,5745,-73,0,false
2313739522688,eduroam,24:de:c6:e3:40:91,5785,-76,0,false
2313739238398,eduroam,d8:c7:c8:df:21:70,5220,-55,0,false
2313739238707,Welcome_KAIST,d8:c7:c8:df:21:71,5220,-53,0,false
2313739406980,mlvrlab5G,90:9f:33:a8:09:42,5745,-74,0,false
2313739484395,ISNL1,2c:56:dc:84:e6:a8,2437,-74,0,false
2313739022441,Welcome_KAIST,24:de:c6:e3:40:80,2412,-76,0,false
2313741532051,sungju5G,88:36:6c:ad:18:74,5765,-49,1,false
2313741415740,iptime2434-5g,90:9f:33:d7:ac:fa,5745,-80,1,false
2313741473496,SGVR,70:5d:cc:e3:01:36,2432,-71,1,false
2313741117439,Welcome_KAIST,d8:c7:c8:df:02:91,5180,-70,1,false
2313741117105,eduroam,d8:c7:c8:df:02:90,5180,-70,1,false
2313741939291,LOD2,8a:4e:c1:3a:a1:10,2462,-48,1,false
2313741631671,maengsr의 Wi-Fi 네트워크,64:a5:c3:63:df:67,5785,-75,1,false
2313741949856,maengsr의 Wi-Fi 네트워크,64:a5:c3:63:df:66,2462,-66,1,false
2313741630086,LOD2,8a:4f:c1:3a:a1:10,5785,-62,1,false
2313741120366,Lee2435_5G-2,70:5d:cc:dc:82:07,5180,-65,1,false
2313741463463,Lee2435_5G-1,70:5d:cc:dc:82:09,5745,-63,1,false
2313741793119,SWTV2438,d4:5d:64:a0:6c:c0,2452,-75,1,false
2313741953736,Lee2435,70:5d:cc:dc:82:05,2462,-58,1,false
2313742243902,SWTV2438-5G,d4:5d:64:a0:6c:c4,5500,-79,1,true
2313741549963,DIRECT-51-HP M254 LaserJet,da:9c:67:d2:04:51,2437,-64,1,false
2313741956242,one8sky,88:1f:a1:3a:c1:4e,2462,-47,1,false
2313741632638,LOD2,88:1f:a1:3a:c1:4f,5785,-62,1,false
2313741717918,lemontree,60:38:e0:c4:e8:9a,5805,-53,1,false
2313741721275,kaist_nlp,60:38:e0:c4:e8:9b,5805,-53,1,false
2313741970230,kaist_nlp,60:38:e0:c4:e8:9c,2462,-57,1,false
2313741127944,,fa:8f:ca:5b:61:3d,2412,-87,1,false
2313741964638,lemontree,60:38:e0:c4:e8:99,2462,-57,1,false
2313741127823,[cuberef]_E30AJT5503076V,40:ca:63:77:80:5b,2412,-76,1,false
2313741684267,iptime2434,90:9f:33:d7:ac:f8,2447,-67,1,false
2313741541204,HP-Print-ac-LaserJet 500,2c:6f:c9:1e:1f:ac,2437,-52,1,false
2313741414064,AL3436_5G,58:86:94:59:1c:82,5745,-80,1,false
2313741570357,Welcome_KAIST,24:de:c6:e3:40:90,5785,-74,1,false
2313741178825,DMBig,72:5d:cc:c2:c9:9c,2417,-73,1,false
2313741462773,ISNL2,2c:56:dc:84:e6:ac,5745,-82,1,false
2313741635551,mlvrlab,90:9f:33:a9:09:42,2442,-64,1,false
2313741121681,DMLab2,58:86:94:0e:d5:82,2412,-78,1,false
2313741571416,eduroam,24:de:c6:e3:40:91,5785,-74,1,false
2313741225717,NCLAB_DEMO,00:5f:67:7e:3a:a6,2417,-87,1,false
2313741292916,eduroam,d8:c7:c8:df:21:70,5220,-56,1,false
2313741293155,Welcome_KAIST,d8:c7:c8:df:21:71,5220,-55,1,false
2313741461273,mlvrlab5G,90:9f:33:a8:09:42,5745,-72,1,false
2313741549416,ISNL1,2c:56:dc:84:e6:a8,2437,-78,1,false
2313741071863,eduroam,24:de:c6:e3:40:81,2412,-76,1,false
2313741070193,Welcome_KAIST,24:de:c6:e3:40:80,2412,-77,1,false
2313741467238,DMBig_1,70:5d:cc:82:c9:9c,5745,-86,1,false
2313743579917,sungju5G,88:36:6c:ad:18:74,5765,-56,2,false
2313743448681,SGVR,70:5d:cc:e3:01:36,2432,-77,2,false
2313743162116,Welcome_KAIST,d8:c7:c8:df:02:91,5180,-71,2,false
2313743161786,eduroam,d8:c7:c8:df:02:90,5180,-73,2,false
2313743997602,LOD2,8a:4e:c1:3a:a1:10,2462,-46,2,false
2313743671415,maengsr의 Wi-Fi 네트워크,64:a5:c3:63:df:67,5785,-77,2,false
2313743965599,maengsr의 Wi-Fi 네트워크,64:a5:c3:63:df:66,2462,-79,2,false
2313743670002,LOD2,8a:4f:c1:3a:a1:10,5785,-63,2,false
2313743163664,Lee2435_5G-2,70:5d:cc:dc:82:07,5180,-69,2,false
2313743189117,sungju,8a:36:6c:cd:18:74,2417,-45,2,false
2313743504099,Lee2435_5G-1,70:5d:cc:dc:82:09,5745,-68,2,false
2313743829830,SWTV2438,d4:5d:64:a0:6c:c0,2452,-66,2,false
2313743579415,DIRECT-TvDESKTOP-D7VMR5Nms9y,16:18:c3:9e:8f:c2,2437,-75,2,false
2313744004932,Lee2435,70:5d:cc:dc:82:05,2462,-53,2,false
2313744393993,SWTV2438-5G,d4:5d:64:a0:6c:c4,5500,-81,2,true
2313743602890,DIRECT-51-HP M254 LaserJet,da:9c:67:d2:04:51,2437,-63,2,false
2313744017753,one8sky,88:1f:a1:3a:c1:4e,2462,-44,2,false
2313743673784,LOD2,88:1f:a1:3a:c1:4f,5785,-62,2,false
2313743755021,lemontree,60:38:e0:c4:e8:9a,5805,-53,2,false
2313743755555,kaist_nlp,60:38:e0:c4:e8:9b,5805,-54,2,false
2313743988747,kaist_nlp,60:38:e0:c4:e8:9c,2462,-47,2,false
2313743578375,DIRECT-25-HP ,16:cb:19:13:89:25,2437,-77,2,false
2313744012529,lemontree,60:38:e0:c4:e8:99,2462,-48,2,false
2313743181793,[cuberef]_E30AJT5503076V,40:ca:63:77:80:5b,2412,-69,2,false
2313743771542,iptime2434,90:9f:33:d7:ac:f8,2447,-62,2,false
2313743521376,Welcome_KAIST,24:de:c6:ec:59:80,2437,-86,2,false
2313743523406,eduroam,24:de:c6:ec:59:81,2437,-84,2,false
2313743619228,Welcome_KAIST,24:de:c6:e3:40:90,5785,-81,2,false
2313743280234,AL3436,58:86:94:59:1c:80,2422,-67,2,false
2313743227217,DMBig,72:5d:cc:c2:c9:9c,2417,-73,2,false
2313743503384,ISNL2,2c:56:dc:84:e6:ac,5745,-85,2,false
2313743663565,mlvrlab,90:9f:33:a9:09:42,2442,-70,2,false
2313743170022,DMLab2,58:86:94:0e:d5:82,2412,-81,2,false
2313743482471,iptime5G,64:e5:99:32:fc:38,5745,-76,2,false
2313743619344,eduroam,24:de:c6:e3:40:91,5785,-83,2,false
2313743333833,eduroam,d8:c7:c8:df:21:70,5220,-58,2,false
2313743334240,Welcome_KAIST,d8:c7:c8:df:21:71,5220,-58,2,false
2313743501945,mlvrlab5G,90:9f:33:a8:09:42,5745,-76,2,false
2313743602992,ISNL1,2c:56:dc:84:e6:a8,2437,-72,2,false
2313743119941,eduroam,24:de:c6:e3:40:81,2412,-78,2,false
2313743118903,Welcome_KAIST,24:de:c6:e3:40:80,2412,-78,2,false
2313745628085,sungju5G,88:36:6c:ad:18:74,5765,-55,3,false
2313745318360,DIRECT-72-HP M479dw Color LJ,3a:ca:84:36:96:72,2422,-81,3,false
2313745511869,iptime2434-5g,90:9f:33:d7:ac:fa,5745,-77,3,false
2313745509350,SGVR,70:5d:cc:e3:01:36,2432,-82,3,false
2313745205813,Welcome_KAIST,d8:c7:c8:df:02:91,5180,-74,3,false
2313745205735,eduroam,d8:c7:c8:df:02:90,5180,-73,3,false
2313746037444,LOD2,8a:4e:c1:3a:a1:10,2462,-47,3,false
2313745712502,maengsr의 Wi-Fi 네트워크,64:a5:c3:63:df:67,5785,-76,3,false
2313746058018,maengsr의 Wi-Fi 네트워크,64:a5:c3:63:df:66,2462,-70,3,false
2313745716024,LOD2,8a:4f:c1:3a:a1:10,5785,-68,3,false
2313745206654,Lee2435_5G-2,70:5d:cc:dc:82:07,5180,-67,3,false
2313745237186,sungju,8a:36:6c:cd:18:74,2417,-53,3,false
2313745546189,Lee2435_5G-1,70:5d:cc:dc:82:09,5745,-66,3,false
2313745845484,SWTV2438,d4:5d:64:a0:6c:c0,2452,-67,3,false
2313745645711,DIRECT-TvDESKTOP-D7VMR5Nms9y,16:18:c3:9e:8f:c2,2437,-75,3,false
2313746051374,Lee2435,70:5d:cc:dc:82:05,2462,-50,3,false
2313746441587,SWTV2438-5G,d4:5d:64:a0:6c:c4,5500,-82,3,true
2313745645577,DIRECT-51-HP M254 LaserJet,da:9c:67:d2:04:51,2437,-55,3,false
2313746025028,one8sky,88:1f:a1:3a:c1:4e,2462,-49,3,false
2313745715515,LOD2,88:1f:a1:3a:c1:4f,5785,-67,3,false
2313745797300,lemontree,60:38:e0:c4:e8:9a,5805,-54,3,false
2313745797772,kaist_nlp,60:38:e0:c4:e8:9b,5805,-54,3,false
2313746065943,kaist_nlp,60:38:e0:c4:e8:9c,2462,-57,3,false
2313745604483,DIRECT-25-HP ,16:cb:19:13:89:25,2437,-75,3,false
2313746073024,lemontree,60:38:e0:c4:e8:99,2462,-57,3,false
2313745207054,[cuberef]_E30AJT5503076V,40:ca:63:77:80:5b,2412,-64,3,false
2313745793499,iptime2434,90:9f:33:d7:ac:f8,2447,-56,3,false
2313745625006,HP-Print-ac-LaserJet 500,2c:6f:c9:1e:1f:ac,2437,-58,3,false
2313745567258,Welcome_KAIST,24:de:c6:ec:59:80,2437,-84,3,false
2313745568994,eduroam,24:de:c6:ec:59:81,2437,-84,3,false
2313745974365,SWTV_2436,00:26:66:87:04:b4,2457,-74,3,false
2313745509761,AL3436_5G,58:86:94:59:1c:82,5745,-80,3,false
2313745666584,Welcome_KAIST,24:de:c6:e3:40:90,5785,-79,3,false
2313745365520,AL3436,58:86:94:59:1c:80,2422,-66,3,false
2313745293618,DMBig,72:5d:cc:c2:c9:9c,2417,-66,3,false
2313745544622,ISNL2,2c:56:dc:84:e6:ac,5745,-84,3,false
2313745729616,mlvrlab,90:9f:33:a9:09:42,2442,-63,3,false
2313745666909,eduroam,24:de:c6:e3:40:91,5785,-79,3,false
2313745373370,eduroam,d8:c7:c8:df:21:70,5220,-61,3,false
2313745373854,Welcome_KAIST,d8:c7:c8:df:21:71,5220,-61,3,false
2313745544475,mlvrlab5G,90:9f:33:a8:09:42,5745,-75,3,false
2313745632343,ISNL1,2c:56:dc:84:e6:a8,2437,-69,3,false
2313745167705,eduroam,24:de:c6:e3:40:81,2412,-77,3,false
2313745628085,sungju5G,88:36:6c:ad:18:74,5765,-55,4,false
2313745318360,DIRECT-72-HP M479dw Color LJ,3a:ca:84:36:96:72,2422,-81,4,false
2313745511869,iptime2434-5g,90:9f:33:d7:ac:fa,5745,-77,4,false
2313745509350,SGVR,70:5d:cc:e3:01:36,2432,-82,4,false
2313745205813,Welcome_KAIST,d8:c7:c8:df:02:91,5180,-74,4,false
2313745205735,eduroam,d8:c7:c8:df:02:90,5180,-73,4,false
2313746037444,LOD2,8a:4e:c1:3a:a1:10,2462,-47,4,false
2313745712502,maengsr의 Wi-Fi 네트워크,64:a5:c3:63:df:67,5785,-76,4,false
2313746058018,maengsr의 Wi-Fi 네트워크,64:a5:c3:63:df:66,2462,-70,4,false
2313745716024,LOD2,8a:4f:c1:3a:a1:10,5785,-68,4,false
2313745206654,Lee2435_5G-2,70:5d:cc:dc:82:07,5180,-67,4,false
2313745237186,sungju,8a:36:6c:cd:18:74,2417,-53,4,false
2313745546189,Lee2435_5G-1,70:5d:cc:dc:82:09,5745,-66,4,false
2313745845484,SWTV2438,d4:5d:64:a0:6c:c0,2452,-67,4,false
2313745645711,DIRECT-TvDESKTOP-D7VMR5Nms9y,16:18:c3:9e:8f:c2,2437,-75,4,false
2313746051374,Lee2435,70:5d:cc:dc:82:05,2462,-50,4,false
2313746441587,SWTV2438-5G,d4:5d:64:a0:6c:c4,5500,-82,4,true
2313745645577,DIRECT-51-HP M254 LaserJet,da:9c:67:d2:04:51,2437,-55,4,false
2313746025028,one8sky,88:1f:a1:3a:c1:4e,2462,-49,4,false
2313745715515,LOD2,88:1f:a1:3a:c1:4f,5785,-67,4,false
2313745797300,lemontree,60:38:e0:c4:e8:9a,5805,-54,4,false
2313745797772,kaist_nlp,60:38:e0:c4:e8:9b,5805,-54,4,false
2313746065943,kaist_nlp,60:38:e0:c4:e8:9c,2462,-57,4,false
2313745604483,DIRECT-25-HP ,16:cb:19:13:89:25,2437,-75,4,false
2313746073024,lemontree,60:38:e0:c4:e8:99,2462,-57,4,false
2313745207054,[cuberef]_E30AJT5503076V,40:ca:63:77:80:5b,2412,-64,4,false
2313745793499,iptime2434,90:9f:33:d7:ac:f8,2447,-56,4,false
2313745625006,HP-Print-ac-LaserJet 500,2c:6f:c9:1e:1f:ac,2437,-58,4,false
2313745567258,Welcome_KAIST,24:de:c6:ec:59:80,2437,-84,4,false
2313745568994,eduroam,24:de:c6:ec:59:81,2437,-84,4,false
2313745974365,SWTV_2436,00:26:66:87:04:b4,2457,-74,4,false
2313745509761,AL3436_5G,58:86:94:59:1c:82,5745,-80,4,false
2313745666584,Welcome_KAIST,24:de:c6:e3:40:90,5785,-79,4,false
2313745365520,AL3436,58:86:94:59:1c:80,2422,-66,4,false
2313745293618,DMBig,72:5d:cc:c2:c9:9c,2417,-66,4,false
2313745544622,ISNL2,2c:56:dc:84:e6:ac,5745,-84,4,false
2313745729616,mlvrlab,90:9f:33:a9:09:42,2442,-63,4,false
2313745666909,eduroam,24:de:c6:e3:40:91,5785,-79,4,false
2313745373370,eduroam,d8:c7:c8:df:21:70,5220,-61,4,false
2313745373854,Welcome_KAIST,d8:c7:c8:df:21:71,5220,-61,4,false
2313745544475,mlvrlab5G,90:9f:33:a8:09:42,5745,-75,4,false
2313745632343,ISNL1,2c:56:dc:84:e6:a8,2437,-69,4,false
2313745167705,eduroam,24:de:c6:e3:40:81,2412,-77,4,false
2313745628085,sungju5G,88:36:6c:ad:18:74,5765,-55,5,false
2313745318360,DIRECT-72-HP M479dw Color LJ,3a:ca:84:36:96:72,2422,-81,5,false
2313745511869,iptime2434-5g,90:9f:33:d7:ac:fa,5745,-77,5,false
2313745509350,SGVR,70:5d:cc:e3:01:36,2432,-82,5,false
2313745205813,Welcome_KAIST,d8:c7:c8:df:02:91,5180,-74,5,false
2313745205735,eduroam,d8:c7:c8:df:02:90,5180,-73,5,false
2313746037444,LOD2,8a:4e:c1:3a:a1:10,2462,-47,5,false
2313745712502,maengsr의 Wi-Fi 네트워크,64:a5:c3:63:df:67,5785,-76,5,false
2313746058018,maengsr의 Wi-Fi 네트워크,64:a5:c3:63:df:66,2462,-70,5,false
2313745716024,LOD2,8a:4f:c1:3a:a1:10,5785,-68,5,false
2313745206654,Lee2435_5G-2,70:5d:cc:dc:82:07,5180,-67,5,false
2313745237186,sungju,8a:36:6c:cd:18:74,2417,-53,5,false
2313745546189,Lee2435_5G-1,70:5d:cc:dc:82:09,5745,-66,5,false
2313745845484,SWTV2438,d4:5d:64:a0:6c:c0,2452,-67,5,false
2313745645711,DIRECT-TvDESKTOP-D7VMR5Nms9y,16:18:c3:9e:8f:c2,2437,-75,5,false
2313746051374,Lee2435,70:5d:cc:dc:82:05,2462,-50,5,false
2313746441587,SWTV2438-5G,d4:5d:64:a0:6c:c4,5500,-82,5,true
2313745645577,DIRECT-51-HP M254 LaserJet,da:9c:67:d2:04:51,2437,-55,5,false
2313746025028,one8sky,88:1f:a1:3a:c1:4e,2462,-49,5,false
2313745715515,LOD2,88:1f:a1:3a:c1:4f,5785,-67,5,false
2313745797300,lemontree,60:38:e0:c4:e8:9a,5805,-54,5,false
2313745797772,kaist_nlp,60:38:e0:c4:e8:9b,5805,-54,5,false
2313746065943,kaist_nlp,60:38:e0:c4:e8:9c,2462,-57,5,false
2313745604483,DIRECT-25-HP ,16:cb:19:13:89:25,2437,-75,5,false
2313746073024,lemontree,60:38:e0:c4:e8:99,2462,-57,5,false
2313745207054,[cuberef]_E30AJT5503076V,40:ca:63:77:80:5b,2412,-64,5,false
2313745793499,iptime2434,90:9f:33:d7:ac:f8,2447,-56,5,false
2313745625006,HP-Print-ac-LaserJet 500,2c:6f:c9:1e:1f:ac,2437,-58,5,false
2313745567258,Welcome_KAIST,24:de:c6:ec:59:80,2437,-84,5,false
2313745568994,eduroam,24:de:c6:ec:59:81,2437,-84,5,false
2313745974365,SWTV_2436,00:26:66:87:04:b4,2457,-74,5,false
2313745509761,AL3436_5G,58:86:94:59:1c:82,5745,-80,5,false
2313745666584,Welcome_KAIST,24:de:c6:e3:40:90,5785,-79,5,false
2313745365520,AL3436,58:86:94:59:1c:80,2422,-66,5,false
2313745293618,DMBig,72:5d:cc:c2:c9:9c,2417,-66,5,false
2313745544622,ISNL2,2c:56:dc:84:e6:ac,5745,-84,5,false
2313745729616,mlvrlab,90:9f:33:a9:09:42,2442,-63,5,false
2313745666909,eduroam,24:de:c6:e3:40:91,5785,-79,5,false
2313745373370,eduroam,d8:c7:c8:df:21:70,5220,-61,5,false
2313745373854,Welcome_KAIST,d8:c7:c8:df:21:71,5220,-61,5,false
2313745544475,mlvrlab5G,90:9f:33:a8:09:42,5745,-75,5,false
2313745632343,ISNL1,2c:56:dc:84:e6:a8,2437,-69,5,false
2313745167705,eduroam,24:de:c6:e3:40:81,2412,-77,5,false
2313745628085,sungju5G,88:36:6c:ad:18:74,5765,-55,6,false
2313745318360,DIRECT-72-HP M479dw Color LJ,3a:ca:84:36:96:72,2422,-81,6,false
2313745511869,iptime2434-5g,90:9f:33:d7:ac:fa,5745,-77,6,false
2313745509350,SGVR,70:5d:cc:e3:01:36,2432,-82,6,false
2313745205813,Welcome_KAIST,d8:c7:c8:df:02:91,5180,-74,6,false
2313745205735,eduroam,d8:c7:c8:df:02:90,5180,-73,6,false
2313746037444,LOD2,8a:4e:c1:3a:a1:10,2462,-47,6,false
2313745712502,maengsr의 Wi-Fi 네트워크,64:a5:c3:63:df:67,5785,-76,6,false
2313746058018,maengsr의 Wi-Fi 네트워크,64:a5:c3:63:df:66,2462,-70,6,false
2313745716024,LOD2,8a:4f:c1:3a:a1:10,5785,-68,6,false
2313745206654,Lee2435_5G-2,70:5d:cc:dc:82:07,5180,-67,6,false
2313745237186,sungju,8a:36:6c:cd:18:74,2417,-53,6,false
2313745546189,Lee2435_5G-1,70:5d:cc:dc:82:09,5745,-66,6,false
2313745845484,SWTV2438,d4:5d:64:a0:6c:c0,2452,-67,6,false
2313745645711,DIRECT-TvDESKTOP-D7VMR5Nms9y,16:18:c3:9e:8f:c2,2437,-75,6,false
2313746051374,Lee2435,70:5d:cc:dc:82:05,2462,-50,6,false
2313746441587,SWTV2438-5G,d4:5d:64:a0:6c:c4,5500,-82,6,true
2313745645577,DIRECT-51-HP M254 LaserJet,da:9c:67:d2:04:51,2437,-55,6,false
2313746025028,one8sky,88:1f:a1:3a:c1:4e,2462,-49,6,false
2313745715515,LOD2,88:1f:a1:3a:c1:4f,5785,-67,6,false
2313745797300,lemontree,60:38:e0:c4:e8:9a,5805,-54,6,false
2313745797772,kaist_nlp,60:38:e0:c4:e8:9b,5805,-54,6,false
2313746065943,kaist_nlp,60:38:e0:c4:e8:9c,2462,-57,6,false
2313745604483,DIRECT-25-HP ,16:cb:19:13:89:25,2437,-75,6,false
2313746073024,lemontree,60:38:e0:c4:e8:99,2462,-57,6,false
2313745207054,[cuberef]_E30AJT5503076V,40:ca:63:77:80:5b,2412,-64,6,false
2313745793499,iptime2434,90:9f:33:d7:ac:f8,2447,-56,6,false
2313745625006,HP-Print-ac-LaserJet 500,2c:6f:c9:1e:1f:ac,2437,-58,6,false
2313745567258,Welcome_KAIST,24:de:c6:ec:59:80,2437,-84,6,false
2313745568994,eduroam,24:de:c6:ec:59:81,2437,-84,6,false
2313745974365,SWTV_2436,00:26:66:87:04:b4,2457,-74,6,false
2313745509761,AL3436_5G,58:86:94:59:1c:82,5745,-80,6,false
2313745666584,Welcome_KAIST,24:de:c6:e3:40:90,5785,-79,6,false
2313745365520,AL3436,58:86:94:59:1c:80,2422,-66,6,false
2313745293618,DMBig,72:5d:cc:c2:c9:9c,2417,-66,6,false
2313745544622,ISNL2,2c:56:dc:84:e6:ac,5745,-84,6,false
2313745729616,mlvrlab,90:9f:33:a9:09:42,2442,-63,6,false
2313745666909,eduroam,24:de:c6:e3:40:91,5785,-79,6,false
2313745373370,eduroam,d8:c7:c8:df:21:70,5220,-61,6,false
2313745373854,Welcome_KAIST,d8:c7:c8:df:21:71,5220,-61,6,false
2313745544475,mlvrlab5G,90:9f:33:a8:09:42,5745,-75,6,false
2313745632343,ISNL1,2c:56:dc:84:e6:a8,2437,-69,6,false
2313745167705,eduroam,24:de:c6:e3:40:81,2412,-77,6,false
2313745628085,sungju5G,88:36:6c:ad:18:74,5765,-55,7,false
2313745318360,DIRECT-72-HP M479dw Color LJ,3a:ca:84:36:96:72,2422,-81,7,false
2313745511869,iptime2434-5g,90:9f:33:d7:ac:fa,5745,-77,7,false
2313745509350,SGVR,70:5d:cc:e3:01:36,2432,-82,7,false
2313745205813,Welcome_KAIST,d8:c7:c8:df:02:91,5180,-74,7,false
2313745205735,eduroam,d8:c7:c8:df:02:90,5180,-73,7,false
2313746037444,LOD2,8a:4e:c1:3a:a1:10,2462,-47,7,false
2313745712502,maengsr의 Wi-Fi 네트워크,64:a5:c3:63:df:67,5785,-76,7,false
2313746058018,maengsr의 Wi-Fi 네트워크,64:a5:c3:63:df:66,2462,-70,7,false
2313745716024,LOD2,8a:4f:c1:3a:a1:10,5785,-68,7,false
2313745206654,Lee2435_5G-2,70:5d:cc:dc:82:07,5180,-67,7,false
2313745237186,sungju,8a:36:6c:cd:18:74,2417,-53,7,false
2313745546189,Lee2435_5G-1,70:5d:cc:dc:82:09,5745,-66,7,false
2313745845484,SWTV2438,d4:5d:64:a0:6c:c0,2452,-67,7,false
2313745645711,DIRECT-TvDESKTOP-D7VMR5Nms9y,16:18:c3:9e:8f:c2,2437,-75,7,false
2313746051374,Lee2435,70:5d:cc:dc:82:05,2462,-50,7,false
2313746441587,SWTV2438-5G,d4:5d:64:a0:6c:c4,5500,-82,7,true
2313745645577,DIRECT-51-HP M254 LaserJet,da:9c:67:d2:04:51,2437,-55,7,false
2313746025028,one8sky,88:1f:a1:3a:c1:4e,2462,-49,7,false
2313745715515,LOD2,88:1f:a1:3a:c1:4f,5785,-67,7,false
2313745797300,lemontree,60:38:e0:c4:e8:9a,5805,-54,7,false
2313745797772,kaist_nlp,60:38:e0:c4:e8:9b,5805,-54,7,false
2313746065943,kaist_nlp,60:38:e0:c4:e8:9c,2462,-57,7,false
2313745604483,DIRECT-25-HP ,16:cb:19:13:89:25,2437,-75,7,false
2313746073024,lemontree,60:38:e0:c4:e8:99,2462,-57,7,false
2313745207054,[cuberef]_E30AJT5503076V,40:ca:63:77:80:5b,2412,-64,7,false
2313745793499,iptime2434,90:9f:33:d7:ac:f8,2447,-56,7,false
2313745625006,HP-Print-ac-LaserJet 500,2c:6f:c9:1e:1f:ac,2437,-58,7,false
2313745567258,Welcome_KAIST,24:de:c6:ec:59:80,2437,-84,7,false
2313745568994,eduroam,24:de:c6:ec:59:81,2437,-84,7,false
2313745974365,SWTV_2436,00:26:66:87:04:b4,2457,-74,7,false
2313745509761,AL3436_5G,58:86:94:59:1c:82,5745,-80,7,false
2313745666584,Welcome_KAIST,24:de:c6:e3:40:90,5785,-79,7,false
2313745365520,AL3436,58:86:94:59:1c:80,2422,-66,7,false
2313745293618,DMBig,72:5d:cc:c2:c9:9c,2417,-66,7,false
2313745544622,ISNL2,2c:56:dc:84:e6:ac,5745,-84,7,false
2313745729616,mlvrlab,90:9f:33:a9:09:42,2442,-63,7,false
2313745666909,eduroam,24:de:c6:e3:40:91,5785,-79,7,false
2313745373370,eduroam,d8:c7:c8:df:21:70,5220,-61,7,false
2313745373854,Welcome_KAIST,d8:c7:c8:df:21:71,5220,-61,7,false
2313745544475,mlvrlab5G,90:9f:33:a8:09:42,5745,-75,7,false
2313745632343,ISNL1,2c:56:dc:84:e6:a8,2437,-69,7,false
2313745167705,eduroam,24:de:c6:e3:40:81,2412,-77,7,false
2313745628085,sungju5G,88:36:6c:ad:18:74,5765,-55,8,false
2313745318360,DIRECT-72-HP M479dw Color LJ,3a:ca:84:36:96:72,2422,-81,8,false
2313745511869,iptime2434-5g,90:9f:33:d7:ac:fa,5745,-77,8,false
2313745509350,SGVR,70:5d:cc:e3:01:36,2432,-82,8,false
2313745205813,Welcome_KAIST,d8:c7:c8:df:02:91,5180,-74,8,false
2313745205735,eduroam,d8:c7:c8:df:02:90,5180,-73,8,false
2313746037444,LOD2,8a:4e:c1:3a:a1:10,2462,-47,8,false
2313745712502,maengsr의 Wi-Fi 네트워크,64:a5:c3:63:df:67,5785,-76,8,false
2313746058018,maengsr의 Wi-Fi 네트워크,64:a5:c3:63:df:66,2462,-70,8,false
